8.108816705371967026e-02,6.013641857989113909e-02,-1.405162374537293271e-02,9.843419745325335257e-02,-1.845741614941306119e-01,1.967987965645233948e-03,-4.118642587568312474e-01,-3.928916635782853106e-01,4.207501304195425118e-01,-1.100462711244991204e-01,-5.496040911109194987e-02,-8.891128687631953686e-02,2.044378342151977890e-01,-1.575369665890357929e-01,-1.157227611840163234e-01,-4.852233225823078810e-01,6.229946266495527130e-02,2.528070663304657351e-01,9.780135401973079345e-02
2.936328501396623936e-01,8.370527725032778088e-02,1.235446911358301925e-01,-2.661651787222362731e-01,-4.161007398051558975e-02,2.814390386759624708e-03,-1.506528009241145105e-01,-1.006905720828528555e-01,-4.031580884585179297e-02,3.625297410779729917e-02,-2.889400516202921682e-02,-7.005041329934645622e-02,7.551638078689954132e-03,9.487835240175150620e-03,9.517496509888841161e-02,1.652154755577870671e-01,-1.373927743607862850e-01,-5.669532970925338089e-02,-1.012731757455696963e-01
1.376909016130988817e-01,3.874368665477608692e-02,-7.956248040062601640e-03,-8.960859426022269383e-03,-5.059046969855275355e-01,3.447581985580251973e-01,2.201431164414482666e-01,4.593007987205463549e-02,-4.882078706783705285e-02,5.784271417049101317e-04,4.504139686431114786e-02,8.958855186785277813e-02,-3.752725404144786892e-02,2.037428441575238596e-03,-3.134580885464910427e-02,6.089383853436608485e-02,-3.942073848737940450e-02,3.078074841363806838e-02,2.814722027193275813e-02
8.189725105737413746e-02,3.808410959820939662e-02,-1.074962168178672343e-02,9.122368569112440650e-02,-3.772950516603023607e-01,2.861604435212386499e-01,2.355477014011487236e-01,2.637895038809420778e-01,3.721843343696428219e-01,-2.072587180506382798e-01,-1.776878284347666731e-02,3.065855031880744264e-01,-7.522018802211427602e-02,-1.512038418172517891e-02,-3.855288529710523826e-02,-1.095876560102525092e-02,2.470745289754180118e-01,-5.863866224529896282e-02,3.102141435622017551e-02
-7.583219817927838724e-02,1.006358958562898753e-01,-4.324684039953201331e-02,-1.773963655519583960e-01,-8.127145457683085383e-02,-1.591810186470084959e-02,-3.727540332762177555e-01,3.009814786291200583e-01,-1.424951920064269351e-01,7.229511530380322570e-02,-8.154807930837187913e-02,5.631550615194731019e-03,-3.861592174027905777e-01,-2.448658971080421853e-01,-6.713962174160330587e-01,-3.367894523412733043e-02,1.005891119326969042e-02,-6.507643017526133777e-02,-6.815944262223924688e-02
3.339921506154412412e-01,7.095753741124626035e-02,1.002350114957471228e-01,-8.265216051345390669e-02,-1.451771146013896840e-01,5.751008263127688203e-02,-1.559513261902596704e-01,-1.119653474624525830e-01,-8.648846212664042590e-03,1.837354261627765356e-02,-1.004006903968652359e-02,-3.387246360959704494e-02,1.098281099777665207e-02,3.839536417576256723e-03,3.797557333349928926e-02,1.412260752484231774e-01,-9.984450694428892437e-02,-8.882320574491439635e-02,-6.552850149516642464e-02
1.304285130184735797e-01,-4.009654330777068787e-01,2.111787638562811764e-01,-6.871511123522132392e-02,5.103491753814646918e-03,-2.872939603449551488e-02,-3.200942387901035968e-02,-9.468899776382603412e-03,-2.429206388338014683e-03,5.894763075307409526e-03,6.737262403664406527e-03,6.292113974185782610e-02,-6.143508685093320570e-02,-8.691843182037013726e-02,-1.560785706097672816e-02,3.919385465848333749e-02,7.821936564931150637e-02,-7.253484939985106392e-03,1.982787549758444900e-01
1.347658464838094039e-01,2.842479108500612361e-01,3.220851654196738578e-01,-6.930207497913241921e-02,8.889315187650993766e-04,-3.463846404118654104e-02,-1.533322666656064259e-01,1.252809685976511616e-03,2.981209110272953905e-02,-6.783656140788722755e-02,-1.537765639788641649e-02,9.072879093693800301e-02,3.944981520737141090e-02,4.726314139389613256e-02,1.255295516039647563e-01,-8.116974184269308557e-02,2.375178701886427324e-01,-1.418280519762487868e-01,-5.444684177784457901e-01
1.183368513093476238e-01,2.809251474132478665e-01,2.933730300678248915e-01,-2.356601517693858103e-02,1.605093714594970078e-01,-3.438178753270221960e-02,2.553667118279522863e-01,-9.877035345426049551e-02,5.701113669518442090e-02,-1.696237895854495886e-02,1.233981503410149089e-01,-8.781026752017562220e-02,8.316912382731575515e-02,-1.126858653034668867e-01,-2.510576348251928880e-01,1.320784048600272542e-01,1.256705158218642537e-01,1.089155181745937867e-01,1.085250767340062844e-01
2.840382848612805211e-01,2.318937855920154972e-02,-2.109520183704922391e-01,-2.214491674228009563e-02,-9.011951551330880938e-02,6.301415548447900083e-02,-1.000147398640029162e-01,-7.470493519576629216e-02,1.526870339895091966e-01,-1.449933125151986642e-02,-2.865334863873527163e-02,-8.484403689321767805e-02,-6.586721452168407126e-03,1.690240277877854552e-02,-3.761155974985861544e-02,3.170519119961811016e-01,-4.062353874379520668e-01,-3.192354490973054598e-02,2.660257411060180099e-01
